refrigerant,Temperature_K,Pressure_MPa,Phase,Phase_encoded,mol_weight,Tc_K,Pc_MPa,acentric,GWP,type,Tr,Pr,Density_kg_m3,Enthalpy_kJ_kg,Entropy_J_gK,Cp_J_gK
R32,174.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4953595627170757,0.08647526807333103,1337.4,40.403,0.27805,1.5591
R32,176.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5010533507942835,0.08647526807333103,1332.4,43.52,0.29586,1.5586
R32,178.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5067471388714913,0.08647526807333103,1327.4,46.637,0.31347,1.5582
R32,180.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.512440926948699,0.08647526807333103,1322.4,49.753,0.33088,1.558
R32,182.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5181347150259068,0.08647526807333103,1317.4,52.869,0.3481,1.5579
R32,184.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5238285031031145,0.08647526807333103,1312.3,55.985,0.36512,1.5579
R32,186.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5295222911803222,0.08647526807333103,1307.3,59.101,0.38197,1.558
R32,188.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.53521607925753,0.08647526807333103,1302.2,62.217,0.39863,1.5583
R32,190.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5409098673347378,0.08647526807333103,1297.1,65.334,0.41512,1.5588
R32,192.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5466036554119456,0.08647526807333103,1292.0,68.452,0.43145,1.5594
R32,194.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5522974434891533,0.08647526807333103,1286.8,71.572,0.44761,1.5601
R32,196.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5579912315663611,0.08647526807333103,1281.7,74.693,0.46362,1.561
R32,198.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5636850196435689,0.08647526807333103,1276.5,77.816,0.47947,1.562
R32,200.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5693788077207766,0.08647526807333103,1271.3,80.941,0.49517,1.5632
R32,202.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5750725957979844,0.08647526807333103,1266.0,84.068,0.51073,1.5645
R32,204.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5807663838751922,0.08647526807333103,1260.8,87.199,0.52616,1.566
R32,206.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5864601719524,0.08647526807333103,1255.5,90.332,0.54144,1.5676
R32,208.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5921539600296077,0.08647526807333103,1250.2,93.469,0.5566,1.5694
R32,210.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5978477481068155,0.08647526807333103,1244.9,96.61,0.57162,1.5713
R32,212.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6035415361840233,0.08647526807333103,1239.5,99.754,0.58653,1.5734
R32,214.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6092353242612311,0.08647526807333103,1234.1,102.9,0.60131,1.5756
R32,216.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6149291123384388,0.08647526807333103,1228.7,106.06,0.61598,1.5781
R32,218.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6206229004156465,0.08647526807333103,1223.3,109.22,0.63053,1.5807
R32,220.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6263166884928543,0.08647526807333103,1217.8,112.38,0.64498,1.5834
R32,222.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.632010476570062,0.08647526807333103,1212.3,115.55,0.65933,1.5864
R32,224.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6377042646472698,0.08647526807333103,1206.7,118.73,0.67357,1.5895
R32,226.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6433980527244776,0.08647526807333103,1201.1,121.91,0.68771,1.5929
R32,228.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6490918408016854,0.08647526807333103,1195.5,125.1,0.70176,1.5964
R32,230.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6547856288788931,0.08647526807333103,1189.8,128.29,0.71572,1.6001
R32,232.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6604794169561009,0.08647526807333103,1184.1,131.5,0.72959,1.604
R32,234.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6661732050333087,0.08647526807333103,1178.4,134.71,0.74338,1.6081
R32,236.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6718669931105165,0.08647526807333103,1172.6,137.93,0.75708,1.6125
R32,238.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6775607811877242,0.08647526807333103,1166.7,141.16,0.77071,1.617
R32,240.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.683254569264932,0.08647526807333103,1160.9,144.4,0.78426,1.6219
R32,242.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6889483573421398,0.08647526807333103,1154.9,147.65,0.79774,1.6269
R32,244.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6946421454193475,0.08647526807333103,1148.9,150.91,0.81115,1.6322
R32,246.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.7003359334965553,0.08647526807333103,1142.9,154.18,0.8245,1.6378
R32,248.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.7060297215737631,0.08647526807333103,1136.8,157.46,0.83778,1.6436
R32,250.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.7117235096509709,0.08647526807333103,1130.6,160.75,0.85101,1.6498
R32,252.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.7174172977281785,0.08647526807333103,1124.4,164.06,0.86418,1.6562
R32,254.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.7231110858053863,0.08647526807333103,1118.1,167.38,0.8773,1.663
R32,256.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.7288048738825941,0.08647526807333103,1111.8,170.71,0.89037,1.6701
R32,258.0,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.7344986619598018,0.08647526807333103,1105.4,174.06,0.9034,1.6776
R32,258.82,0.5,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.736833115071457,0.08647526807333103,1102.7,175.43,0.90872,1.6808
R32,258.82,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.736833115071457,0.08647526807333103,13.664,511.79,2.2083,1.1194
R32,260.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7401924500370096,0.08647526807333103,13.564,513.1,2.2133,1.1047
R32,262.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7458862381142174,0.08647526807333103,13.401,515.29,2.2217,1.0829
R32,264.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7515800261914252,0.08647526807333103,13.244,517.43,2.2299,1.0643
R32,266.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7572738142686329,0.08647526807333103,13.093,519.54,2.2379,1.0483
R32,268.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7629676023458407,0.08647526807333103,12.947,521.63,2.2457,1.0345
R32,270.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7686613904230485,0.08647526807333103,12.807,523.68,2.2533,1.0224
R32,272.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7743551785002563,0.08647526807333103,12.671,525.72,2.2608,1.0119
R32,274.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.780048966577464,0.08647526807333103,12.539,527.73,2.2682,1.0027
R32,276.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7857427546546718,0.08647526807333103,12.411,529.73,2.2755,0.99457
R32,278.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7914365427318796,0.08647526807333103,12.287,531.71,2.2826,0.98738
R32,280.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.7971303308090874,0.08647526807333103,12.166,533.68,2.2897,0.98101
R32,282.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8028241188862951,0.08647526807333103,12.049,535.64,2.2966,0.97537
R32,284.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8085179069635028,0.08647526807333103,11.935,537.58,2.3035,0.97036
R32,286.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8142116950407106,0.08647526807333103,11.824,539.52,2.3103,0.96593
R32,288.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8199054831179183,0.08647526807333103,11.715,541.45,2.317,0.962
R32,290.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8255992711951261,0.08647526807333103,11.61,543.37,2.3237,0.95853
R32,292.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8312930592723339,0.08647526807333103,11.506,545.28,2.3302,0.95548
R32,294.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8369868473495417,0.08647526807333103,11.406,547.19,2.3367,0.95281
R32,296.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8426806354267494,0.08647526807333103,11.307,549.09,2.3432,0.95049
R32,298.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8483744235039572,0.08647526807333103,11.211,550.99,2.3496,0.94848
R32,300.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.854068211581165,0.08647526807333103,11.117,552.89,2.3559,0.94677
R32,302.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8597619996583727,0.08647526807333103,11.024,554.78,2.3622,0.94532
R32,304.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8654557877355805,0.08647526807333103,10.934,556.67,2.3685,0.94413
R32,306.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8711495758127883,0.08647526807333103,10.846,558.55,2.3746,0.94317
R32,308.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8768433638899961,0.08647526807333103,10.759,560.44,2.3808,0.94243
R32,310.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8825371519672038,0.08647526807333103,10.674,562.32,2.3869,0.94189
R32,312.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8882309400444116,0.08647526807333103,10.591,564.21,2.3929,0.94154
R32,314.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8939247281216194,0.08647526807333103,10.509,566.09,2.3989,0.94137
R32,316.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.8996185161988272,0.08647526807333103,10.429,567.97,2.4049,0.94137
R32,318.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9053123042760348,0.08647526807333103,10.351,569.86,2.4109,0.94152
R32,320.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9110060923532426,0.08647526807333103,10.273,571.74,2.4168,0.94182
R32,322.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9166998804304504,0.08647526807333103,10.197,573.62,2.4226,0.94226
R32,324.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9223936685076581,0.08647526807333103,10.123,575.51,2.4285,0.94283
R32,326.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9280874565848659,0.08647526807333103,10.05,577.39,2.4343,0.94353
R32,328.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9337812446620737,0.08647526807333103,9.9778,579.28,2.4401,0.94434
R32,330.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9394750327392815,0.08647526807333103,9.9071,581.17,2.4458,0.94526
R32,332.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9451688208164892,0.08647526807333103,9.8376,583.06,2.4515,0.94629
R32,334.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.950862608893697,0.08647526807333103,9.7692,584.96,2.4572,0.94741
R32,336.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9565563969709048,0.08647526807333103,9.7019,586.85,2.4629,0.94863
R32,338.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9622501850481125,0.08647526807333103,9.6357,588.75,2.4685,0.94994
R32,340.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9679439731253203,0.08647526807333103,9.5705,590.65,2.4741,0.95133
R32,342.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9736377612025281,0.08647526807333103,9.5063,592.56,2.4797,0.9528
R32,344.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9793315492797359,0.08647526807333103,9.4432,594.46,2.4852,0.95435
R32,346.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9850253373569436,0.08647526807333103,9.3809,596.37,2.4908,0.95597
R32,348.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9907191254341514,0.08647526807333103,9.3197,598.29,2.4963,0.95765
R32,350.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,0.9964129135113592,0.08647526807333103,9.2593,600.21,2.5018,0.9594
R32,352.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.002106701588567,0.08647526807333103,9.1998,602.13,2.5073,0.96121
R32,354.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0078004896657746,0.08647526807333103,9.1412,604.05,2.5127,0.96308
R32,356.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0134942777429825,0.08647526807333103,9.0835,605.98,2.5181,0.96501
R32,358.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0191880658201902,0.08647526807333103,9.0265,607.91,2.5236,0.96699
R32,360.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.024881853897398,0.08647526807333103,8.9704,609.85,2.5289,0.96902
R32,362.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0305756419746057,0.08647526807333103,8.915,611.79,2.5343,0.97109
R32,364.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0362694300518136,0.08647526807333103,8.8604,613.73,2.5397,0.97321
R32,366.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0419632181290213,0.08647526807333103,8.8066,615.68,2.545,0.97537
R32,368.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.047657006206229,0.08647526807333103,8.7535,617.63,2.5503,0.97758
R32,370.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0533507942834368,0.08647526807333103,8.7011,619.59,2.5556,0.97982
R32,372.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0590445823606445,0.08647526807333103,8.6493,621.55,2.5609,0.9821
R32,374.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0647383704378524,0.08647526807333103,8.5983,623.52,2.5662,0.98441
R32,376.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.07043215851506,0.08647526807333103,8.5479,625.49,2.5715,0.98676
R32,378.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.076125946592268,0.08647526807333103,8.4982,627.47,2.5767,0.98913
R32,380.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0818197346694756,0.08647526807333103,8.4491,629.45,2.5819,0.99154
R32,382.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.0875135227466834,0.08647526807333103,8.4007,631.43,2.5871,0.99398
R32,384.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.093207310823891,0.08647526807333103,8.3528,633.42,2.5923,0.99644
R32,386.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.098901098901099,0.08647526807333103,8.3055,635.42,2.5975,0.99892
R32,388.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1045948869783067,0.08647526807333103,8.2589,637.42,2.6027,1.0014
R32,390.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1102886750555145,0.08647526807333103,8.2127,639.42,2.6078,1.004
R32,392.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1159824631327222,0.08647526807333103,8.1672,641.43,2.613,1.0065
R32,394.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.12167625120993,0.08647526807333103,8.1222,643.45,2.6181,1.0091
R32,396.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1273700392871377,0.08647526807333103,8.0777,645.47,2.6232,1.0117
R32,398.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1330638273643456,0.08647526807333103,8.0338,647.5,2.6283,1.0143
R32,400.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1387576154415533,0.08647526807333103,7.9904,649.53,2.6334,1.0169
R32,402.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.144451403518761,0.08647526807333103,7.9475,651.56,2.6385,1.0196
R32,404.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1501451915959688,0.08647526807333103,7.905,653.61,2.6436,1.0222
R32,406.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1558389796731765,0.08647526807333103,7.8631,655.65,2.6486,1.0249
R32,408.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1615327677503844,0.08647526807333103,7.8216,657.7,2.6537,1.0276
R32,410.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.167226555827592,0.08647526807333103,7.7807,659.76,2.6587,1.0303
R32,412.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1729203439048,0.08647526807333103,7.7401,661.83,2.6637,1.033
R32,414.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1786141319820076,0.08647526807333103,7.7001,663.89,2.6687,1.0357
R32,416.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1843079200592155,0.08647526807333103,7.6604,665.97,2.6737,1.0385
R32,418.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.1900017081364231,0.08647526807333103,7.6212,668.05,2.6787,1.0412
R32,420.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.195695496213631,0.08647526807333103,7.5825,670.13,2.6837,1.0439
R32,422.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.2013892842908387,0.08647526807333103,7.5441,672.22,2.6887,1.0467
R32,424.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.2070830723680466,0.08647526807333103,7.5062,674.32,2.6936,1.0495
R32,426.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.2127768604452542,0.08647526807333103,7.4687,676.42,2.6986,1.0522
R32,428.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.2184706485224621,0.08647526807333103,7.4315,678.53,2.7035,1.055
R32,430.0,0.5,vapor,1,52.02,351.26,5.782,0.277,675,HFC,1.2241644365996698,0.08647526807333103,7.3948,680.64,2.7084,1.0578
R32,140.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.3985651654045437,0.17295053614666206,1421.2,-12.717,-0.064048,1.5869
R32,142.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4042589534817514,0.17295053614666206,1416.3,-9.5457,-0.041557,1.5843
R32,144.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.40995274155895917,0.17295053614666206,1411.5,-6.3796,-0.019417,1.5818
R32,146.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.41564652963616694,0.17295053614666206,1406.6,-3.2184,0.002385,1.5794
R32,148.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4213403177133747,0.17295053614666206,1401.7,-0.061957,0.023858,1.5771
R32,150.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4270341057905825,0.17295053614666206,1396.9,3.0901,0.045013,1.575
R32,152.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.43272789386779026,0.17295053614666206,1392.0,6.2379,0.06586,1.5729
R32,154.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.43842168194499803,0.17295053614666206,1387.1,9.3818,0.086408,1.571
R32,156.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4441154700222058,0.17295053614666206,1382.3,12.522,0.10667,1.5692
R32,158.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4498092580994136,0.17295053614666206,1377.4,15.659,0.12665,1.5675
R32,160.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4555030461766213,0.17295053614666206,1372.5,18.792,0.14635,1.5659
R32,162.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.46119683425382907,0.17295053614666206,1367.6,21.922,0.1658,1.5645
R32,164.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.46689062233103684,0.17295053614666206,1362.7,25.05,0.18498,1.5631
R32,166.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4725844104082446,0.17295053614666206,1357.8,28.175,0.20392,1.562
R32,168.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4782781984854524,0.17295053614666206,1352.8,31.298,0.22262,1.5609
R32,170.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.48397198656266016,0.17295053614666206,1347.9,34.419,0.24109,1.56
R32,172.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.48966577463986793,0.17295053614666206,1342.9,37.538,0.25933,1.5592
R32,174.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.4953595627170757,0.17295053614666206,1338.0,40.655,0.27735,1.5585
R32,176.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5010533507942835,0.17295053614666206,1333.0,43.772,0.29516,1.558
R32,178.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5067471388714913,0.17295053614666206,1328.0,46.887,0.31276,1.5575
R32,180.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.512440926948699,0.17295053614666206,1323.0,50.002,0.33016,1.5573
R32,182.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5181347150259068,0.17295053614666206,1318.0,53.116,0.34737,1.5571
R32,184.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5238285031031145,0.17295053614666206,1312.9,56.231,0.36439,1.5571
R32,186.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5295222911803222,0.17295053614666206,1307.9,59.345,0.38122,1.5573
R32,188.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.53521607925753,0.17295053614666206,1302.8,62.46,0.39788,1.5575
R32,190.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5409098673347378,0.17295053614666206,1297.7,65.575,0.41437,1.558
R32,192.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5466036554119456,0.17295053614666206,1292.6,68.692,0.43068,1.5585
R32,194.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5522974434891533,0.17295053614666206,1287.5,71.809,0.44684,1.5592
R32,196.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5579912315663611,0.17295053614666206,1282.3,74.929,0.46283,1.56
R32,198.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5636850196435689,0.17295053614666206,1277.2,78.05,0.47867,1.561
R32,200.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5693788077207766,0.17295053614666206,1272.0,81.173,0.49437,1.5621
R32,202.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5750725957979844,0.17295053614666206,1266.8,84.298,0.50992,1.5634
R32,204.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5807663838751922,0.17295053614666206,1261.5,87.427,0.52533,1.5648
R32,206.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5864601719524,0.17295053614666206,1256.3,90.558,0.5406,1.5664
R32,208.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5921539600296077,0.17295053614666206,1251.0,93.692,0.55575,1.5682
R32,210.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.5978477481068155,0.17295053614666206,1245.7,96.831,0.57076,1.57
R32,212.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6035415361840233,0.17295053614666206,1240.3,99.973,0.58565,1.5721
R32,214.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6092353242612311,0.17295053614666206,1234.9,103.12,0.60043,1.5743
R32,216.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6149291123384388,0.17295053614666206,1229.5,106.27,0.61508,1.5767
R32,218.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6206229004156465,0.17295053614666206,1224.1,109.43,0.62962,1.5792
R32,220.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6263166884928543,0.17295053614666206,1218.6,112.59,0.64406,1.5819
R32,222.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.632010476570062,0.17295053614666206,1213.2,115.75,0.65839,1.5848
R32,224.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6377042646472698,0.17295053614666206,1207.6,118.93,0.67261,1.5879
R32,226.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6433980527244776,0.17295053614666206,1202.1,122.11,0.68674,1.5911
R32,228.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6490918408016854,0.17295053614666206,1196.5,125.29,0.70078,1.5945
R32,230.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6547856288788931,0.17295053614666206,1190.8,128.48,0.71472,1.5982
R32,232.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6604794169561009,0.17295053614666206,1185.1,131.68,0.72857,1.602
R32,234.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6661732050333087,0.17295053614666206,1179.4,134.89,0.74234,1.606
R32,236.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6718669931105165,0.17295053614666206,1173.6,138.11,0.75603,1.6103
R32,238.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6775607811877242,0.17295053614666206,1167.8,141.33,0.76963,1.6147
R32,240.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.683254569264932,0.17295053614666206,1162.0,144.57,0.78317,1.6194
R32,242.0,1.0,liquid,0,52.02,351.26,5.782,0.277,675,HFC,0.6889483573421398,0.17295053614666206,1156.1,147.81,0.79663,1.6244
